/Users/erwenchen/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
Historical HTML scraper — 1 target(s)
  [127/151] 20250622 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/al-adil-supermarket-ele … 0 items
  [128/151] 20250613 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/al-farah-restaurant-ham … 0 items
  [129/151] 20250616 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/bait-el-khetyar-al-mark … 15 items
  [130/151] 20250622 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/bait-el-khetyar-najda?d … 18 items
  [131/151] 20250620 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/go-greek-al-jazira?day= … 19 items
  [132/151] 20250908 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/the-bridge-l … 0 items
  [133/151] 20250913 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/brd-al-safa?day=today& … 24 items
  [134/151] 20250805 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/origami-sushi-abu-dhab … 8 items
  [135/151] 20250811 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/spin-cafe?day=today&ge … 6 items
  [136/151] 20250805 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/viva-al-bateen?day=tod … 0 items
  [137/151] 20251011 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/arabica-al-q … 47 items
  [138/151] 20251011 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/mcdonalds-ad … 129 items
  [139/151] 20251011 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/mcdonalds-ad … 129 items
  [140/151] 20251011 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/slaw-al-qana … 32 items
  [141/151] 20251008 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/the-bridge-l … 0 items
  [142/151] 20260305 https://deliveroo.ae/menu/Abu%20Dhabi/al-khubeirah/miss-j-cafe-khalidi … 3 items
  [143/151] 20260218 https://deliveroo.ae/menu/Abu%20Dhabi/al-khubeirah/nano-mini-mart?day= … 0 items
  [144/151] 20260226 https://deliveroo.ae/menu/abu-dhabi/al-etihad/chu-premium-tea-blends-f … 129 items
  [145/151] 20260117 https://deliveroo.ae/menu/abu-dhabi/al-musalla/tatli-sarayi-cafe?day=t … 4 items
  [146/151] 20260117 https://deliveroo.ae/menu/abu-dhabi/al-zahraa/vietnamese-pho-danat-squ … 1 items
  [147/151] 20260413 https://deliveroo.ae/menu/Abu%20Dhabi/al-zahraa/lebanese-palace-muroor … 0 items
  [148/151] 20260411 https://deliveroo.ae/menu/Dubai/al-quoz-3/azwaq-restaurant?day=today&g … 0 items
  [149/151] 20260428 https://deliveroo.ae/menu/dubai/al-quoz-3/semisweet-cafe-umm-suqiem … 11 items
  [150/151] 20260428 https://deliveroo.ae/menu/Dubai/al-safa-1/semisweet-cafe-al-safa-park? … 13 items
  [151/151] 20260413 https://deliveroo.ae/menu/Dubai/al-sufouh/mexicano-canteen-media-city? … 137 items

  United Arab Emirates:deliveroo-ae: 125 attempts, 99 with items, 5616 rows inserted

======================================================================
Done.
target                                    attempts  hits    rows
  United Arab Emirates:deliveroo-ae            125    99    5616
